wavelength	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
7.295400E+2	-1.936000E+2	2.796667E+2	-2.016533E+2	6.998667E+1	-9.217333E+1	3.599867E+2	2.253333E+0	3.171200E+2	2.908400E+2	4.885733E+2	4.237733E+2	8.982133E+2	8.591333E+2	1.272173E+3	1.497213E+3	2.226693E+3	2.717480E+3	2.999187E+3	3.187987E+3	3.097253E+3	3.026333E+3	3.234013E+3	3.168053E+3	3.401613E+3	3.321960E+3	3.339813E+3	3.214187E+3	3.063387E+3	3.148787E+3	3.299013E+3	3.189667E+3	3.284013E+3	3.421373E+3	3.284467E+3	3.437653E+3	3.226200E+3	3.444187E+3	3.173640E+3	3.279107E+3	3.474160E+3	3.731693E+3	3.487360E+3	3.544547E+3	3.483227E+3	3.695533E+3	3.322987E+3	3.927907E+3	3.617507E+3	3.771293E+3	3.856693E+3	3.653733E+3	3.975973E+3	3.797947E+3	4.190600E+3	3.631293E+3	3.952960E+3	4.049347E+3	3.929293E+3	3.791773E+3	3.792187E+3	4.137733E+3	4.063333E+3	4.114773E+3	4.071667E+3	4.373267E+3	4.013360E+3	4.164293E+3	4.157773E+3	4.351107E+3	4.123547E+3	4.127027E+3	4.076280E+3	3.985120E+3	4.130747E+3	4.122280E+3	4.271293E+3	4.361133E+3	4.465187E+3	4.540333E+3	4.214200E+3	4.613613E+3	4.591040E+3	4.590347E+3	4.424453E+3	4.708960E+3	4.623827E+3	4.843000E+3	4.879467E+3	5.059787E+3	5.198360E+3	5.316493E+3	5.489400E+3	5.118720E+3	5.130427E+3	5.112213E+3	5.331467E+3	5.207533E+3	5.553173E+3	5.171707E+3	5.407760E+3	5.484827E+3	5.454400E+3	5.464960E+3	5.613013E+3	5.680613E+3	5.784387E+3	5.611480E+3	5.857400E+3	5.771547E+3	6.063893E+3	5.915907E+3	6.262587E+3	6.013080E+3	6.169373E+3	6.238107E+3	6.484573E+3	6.962733E+3	6.647627E+3	6.794480E+3	7.175093E+3	7.149027E+3	6.839293E+3	7.021560E+3	6.919587E+3	6.791400E+3	6.679840E+3	6.952400E+3	6.996440E+3	6.650867E+3	6.924027E+3	6.930547E+3	6.748400E+3	6.980960E+3	6.867067E+3	6.618680E+3	6.414347E+3	6.421267E+3	6.324240E+3	6.126133E+3	5.810107E+3	5.872413E+3	5.711773E+3	5.766533E+3	5.512147E+3	5.639613E+3	5.451133E+3	5.120280E+3	5.429907E+3	5.491027E+3	5.573933E+3	5.542227E+3	5.729267E+3	5.422360E+3	5.280453E+3	5.577013E+3	5.222227E+3	5.194493E+3	4.893280E+3	5.138880E+3	5.034907E+3	5.147920E+3	4.732000E+3	4.881920E+3	4.925933E+3	4.739347E+3	4.701267E+3	4.666147E+3	4.678947E+3	4.881147E+3	4.737973E+3	4.636560E+3	4.666747E+3	4.648307E+3	4.577240E+3	4.800040E+3	4.330573E+3	4.358280E+3	4.448533E+3	4.659467E+3	4.346560E+3	4.626347E+3	4.352867E+3	4.363720E+3	4.369880E+3	4.057587E+3	4.506853E+3	4.181587E+3	4.351093E+3	3.771707E+3	3.845587E+3	3.755387E+3	3.779827E+3	4.107480E+3	3.899187E+3	3.815547E+3	3.913680E+3	3.951173E+3	3.846347E+3	3.753387E+3	4.058813E+3	3.749947E+3	3.676613E+3	3.829760E+3	3.460227E+3	3.529240E+3	3.498653E+3	3.487693E+3	3.578293E+3	3.626813E+3	3.404213E+3	3.514707E+3	3.372213E+3	3.350787E+3	3.782293E+3	3.540933E+3	3.538760E+3	3.686133E+3	3.275227E+3	3.185840E+3	3.164667E+3	3.493080E+3	3.414427E+3	3.254733E+3	3.476973E+3	3.382147E+3	3.529067E+3	3.549507E+3	3.575960E+3	3.345240E+3	3.252907E+3	3.547293E+3	3.253347E+3	3.279160E+3	3.351573E+3	3.191080E+3	2.985200E+3	3.156227E+3	3.449893E+3	3.036773E+3	3.060347E+3	2.388547E+3	1.813747E+3	1.369707E+3	9.399067E+2	1.045760E+3	4.663200E+2	4.801467E+2	1.796533E+2	-9.169333E+1	-2.662667E+1	1.516133E+2	-1.945333E+1	-2.453333E+1	-8.528000E+1	-2.052933E+2	-6.354667E+1
7.295590E+2	1.538267E+2	-9.057333E+1	-2.000400E+2	-6.750667E+1	1.004667E+2	3.970800E+2	1.552533E+2	-9.396000E+1	2.032267E+2	5.009333E+2	8.374533E+2	5.646133E+2	1.290387E+3	1.483067E+3	2.070427E+3	2.434987E+3	3.170453E+3	3.057720E+3	3.307787E+3	3.112613E+3	3.149920E+3	3.009120E+3	3.321987E+3	3.524200E+3	3.505187E+3	3.442413E+3	3.255293E+3	3.330947E+3	3.418533E+3	3.326973E+3	3.310680E+3	3.706013E+3	3.311867E+3	3.535347E+3	3.608413E+3	3.391600E+3	3.606640E+3	3.396600E+3	3.931600E+3	3.763160E+3	3.533387E+3	3.815693E+3	3.914000E+3	3.738840E+3	3.728453E+3	4.033960E+3	3.844613E+3	4.031853E+3	4.078160E+3	3.986640E+3	3.852040E+3	4.272827E+3	4.285640E+3	4.249480E+3	3.979053E+3	4.050240E+3	3.961427E+3	4.000613E+3	4.071600E+3	4.128707E+3	4.152747E+3	4.173133E+3	4.042053E+3	4.283000E+3	4.113787E+3	4.313787E+3	4.235093E+3	4.119147E+3	4.389120E+3	4.510667E+3	4.348720E+3	4.309213E+3	4.463587E+3	4.541667E+3	4.694640E+3	4.633240E+3	4.747640E+3	4.797213E+3	4.503147E+3	4.991080E+3	4.925880E+3	4.878467E+3	4.911347E+3	4.859627E+3	4.786920E+3	5.020733E+3	5.013107E+3	5.303587E+3	5.007360E+3	5.166787E+3	5.376707E+3	5.068293E+3	5.111213E+3	5.114680E+3	5.521787E+3	5.442267E+3	5.814360E+3	5.623200E+3	5.737107E+3	5.492133E+3	5.863627E+3	6.058347E+3	5.551373E+3	5.966160E+3	6.139307E+3	6.034907E+3	5.999093E+3	6.481027E+3	6.363920E+3	6.294573E+3	6.623973E+3	6.343173E+3	6.516787E+3	6.809133E+3	6.768800E+3	6.817507E+3	7.048973E+3	6.946440E+3	7.445947E+3	7.039773E+3	7.343333E+3	7.327627E+3	7.320413E+3	7.005747E+3	6.938413E+3	7.139960E+3	7.026960E+3	7.226907E+3	7.204427E+3	7.102040E+3	6.896653E+3	6.879707E+3	7.105400E+3	7.127693E+3	6.889720E+3	6.736573E+3	6.836933E+3	6.499800E+3	6.446667E+3	6.393613E+3	6.151000E+3	6.191427E+3	5.855187E+3	5.991800E+3	5.961800E+3	5.705533E+3	5.755373E+3	5.673600E+3	5.721507E+3	5.830653E+3	5.839400E+3	5.687027E+3	5.411493E+3	5.708653E+3	6.028253E+3	5.630787E+3	5.441187E+3	5.532173E+3	5.342493E+3	5.320373E+3	4.924467E+3	4.985667E+3	4.965453E+3	4.900147E+3	5.176440E+3	4.860253E+3	5.088987E+3	5.254427E+3	5.057347E+3	4.768573E+3	4.964867E+3	4.545267E+3	4.635653E+3	4.733813E+3	4.745587E+3	4.732467E+3	4.569853E+3	4.785800E+3	4.790467E+3	4.680520E+3	4.593547E+3	4.556573E+3	4.332467E+3	4.507947E+3	4.181093E+3	3.999853E+3	4.555320E+3	4.350147E+3	4.073573E+3	4.223920E+3	4.143600E+3	4.147720E+3	4.013200E+3	3.992760E+3	4.081667E+3	4.050147E+3	3.985387E+3	3.836973E+3	3.921213E+3	4.033013E+3	4.122573E+3	4.087120E+3	3.726627E+3	3.875013E+3	3.832080E+3	3.937373E+3	3.841667E+3	3.802920E+3	3.690187E+3	3.626040E+3	3.540000E+3	3.534707E+3	3.749813E+3	3.638280E+3	3.643587E+3	3.695253E+3	3.723760E+3	3.809560E+3	3.647360E+3	3.757333E+3	3.579067E+3	3.436627E+3	3.652413E+3	3.379027E+3	3.431040E+3	3.444760E+3	3.619787E+3	3.614627E+3	3.480667E+3	3.598307E+3	3.500547E+3	3.256347E+3	3.439293E+3	3.524187E+3	3.442400E+3	2.992973E+3	3.330320E+3	3.531427E+3	3.581533E+3	3.322947E+3	2.730720E+3	2.087947E+3	1.719880E+3	1.122813E+3	6.641200E+2	4.688133E+2	4.193867E+2	1.420267E+2	2.098533E+2	2.416000E+1	-8.082667E+1	-1.132133E+2	-2.884000E+1	3.617333E+1	3.498267E+2	-5.042000E+2
7.295780E+2	-2.860000E+1	1.039867E+2	-2.432000E+1	9.936000E+1	1.768000E+1	1.416267E+2	4.393333E+1	1.004800E+2	3.483733E+2	4.270267E+2	6.050267E+2	7.207600E+2	9.229467E+2	1.592373E+3	1.905080E+3	2.432120E+3	3.071720E+3	3.333133E+3	3.215227E+3	3.362573E+3	3.261027E+3	3.189080E+3	3.373107E+3	3.630173E+3	3.407560E+3	3.229027E+3	3.367053E+3	3.565333E+3	3.158173E+3	3.449733E+3	3.423280E+3	3.517587E+3	3.552773E+3	3.536600E+3	3.550520E+3	3.745147E+3	3.626147E+3	3.609960E+3	3.828173E+3	3.880733E+3	3.822640E+3	3.675053E+3	3.890933E+3	3.774733E+3	3.634213E+3	3.880920E+3	3.634040E+3	3.697600E+3	3.731867E+3	3.591160E+3	3.957440E+3	3.917427E+3	4.050360E+3	4.180307E+3	4.369440E+3	4.199200E+3	4.106080E+3	4.059400E+3	4.305293E+3	4.222533E+3	4.233760E+3	4.084667E+3	3.953693E+3	4.298253E+3	3.992413E+3	4.246920E+3	4.163880E+3	4.310960E+3	4.085053E+3	4.624293E+3	4.406547E+3	4.405867E+3	4.238387E+3	4.436653E+3	4.433067E+3	4.512987E+3	4.514240E+3	4.813520E+3	4.815587E+3	4.659627E+3	4.737560E+3	5.006387E+3	4.786387E+3	4.641760E+3	4.881080E+3	4.819213E+3	5.150440E+3	4.982160E+3	5.267813E+3	5.421120E+3	5.296547E+3	5.380187E+3	5.370827E+3	5.408720E+3	5.467853E+3	5.225587E+3	5.565333E+3	5.384200E+3	5.603920E+3	5.640920E+3	5.764133E+3	5.653200E+3	5.735360E+3	6.032733E+3	5.976840E+3	6.148267E+3	6.004240E+3	6.144467E+3	6.399773E+3	6.033600E+3	6.548533E+3	6.584253E+3	6.488973E+3	6.785440E+3	6.730693E+3	7.042240E+3	7.140773E+3	7.262040E+3	7.588747E+3	7.514280E+3	7.416093E+3	7.588280E+3	7.394880E+3	7.261453E+3	7.418240E+3	7.369147E+3	6.981187E+3	7.111187E+3	7.051387E+3	6.910427E+3	6.798280E+3	7.113773E+3	7.519827E+3	7.149187E+3	6.923267E+3	6.914560E+3	6.675040E+3	6.609760E+3	6.302467E+3	6.239720E+3	6.024693E+3	6.114973E+3	6.122067E+3	5.818960E+3	5.793040E+3	5.887613E+3	5.709120E+3	5.613987E+3	5.562320E+3	5.721813E+3	5.747467E+3	5.642400E+3	5.548547E+3	5.351453E+3	5.560760E+3	5.760107E+3	5.527320E+3	5.316293E+3	5.288613E+3	5.593280E+3	5.333600E+3	5.176187E+3	5.165027E+3	5.207787E+3	5.248920E+3	5.157093E+3	4.808680E+3	4.806800E+3	4.668347E+3	4.751160E+3	4.923920E+3	4.701027E+3	4.720600E+3	4.671240E+3	4.541013E+3	4.738707E+3	4.815067E+3	4.491440E+3	4.391267E+3	4.622267E+3	4.457760E+3	4.548733E+3	4.638533E+3	4.291213E+3	4.338893E+3	4.398147E+3	4.090280E+3	4.164400E+3	4.149147E+3	4.187373E+3	4.421653E+3	3.878893E+3	3.965693E+3	4.196360E+3	4.140787E+3	4.196720E+3	4.230133E+3	4.176707E+3	4.057560E+3	4.225987E+3	4.064200E+3	3.851453E+3	3.802667E+3	4.202453E+3	3.720160E+3	4.178400E+3	3.972280E+3	3.672880E+3	3.814147E+3	3.491000E+3	3.690960E+3	3.627187E+3	3.512960E+3	3.721160E+3	3.562907E+3	3.688227E+3	3.713840E+3	3.620080E+3	3.896027E+3	3.803000E+3	3.301107E+3	3.781520E+3	3.480960E+3	3.777747E+3	3.680880E+3	3.576373E+3	3.529133E+3	3.534680E+3	3.502867E+3	3.554080E+3	3.381440E+3	3.404267E+3	3.530373E+3	3.404547E+3	2.976480E+3	3.118973E+3	3.252920E+3	3.473427E+3	3.550547E+3	3.171213E+3	2.697507E+3	1.879320E+3	1.424120E+3	1.327667E+3	6.655467E+2	5.974933E+2	5.635200E+2	4.398533E+2	2.709333E+2	3.815067E+2	2.646667E+1	1.977333E+2	3.003600E+2	-1.380400E+2	3.228000E+2	-1.108667E+2
7.295970E+2	1.790667E+2	-2.121333E+1	2.524000E+1	1.317333E+2	5.681333E+1	3.768000E+1	1.951600E+2	3.977067E+2	1.297867E+2	4.619600E+2	6.109600E+2	6.956933E+2	8.596267E+2	1.389080E+3	1.971107E+3	2.267693E+3	2.554893E+3	3.258520E+3	3.890440E+3	3.456747E+3	3.297147E+3	3.526853E+3	3.308320E+3	3.477133E+3	3.600893E+3	3.667573E+3	3.411827E+3	3.579440E+3	3.578187E+3	3.541453E+3	3.378507E+3	3.323600E+3	3.536520E+3	3.537907E+3	3.346880E+3	3.512747E+3	3.586600E+3	3.605387E+3	3.967680E+3	3.658893E+3	3.887507E+3	3.902360E+3	3.939053E+3	3.920960E+3	3.742173E+3	3.704973E+3	3.760147E+3	3.756667E+3	3.910973E+3	3.794787E+3	3.871053E+3	3.860640E+3	3.794933E+3	3.859307E+3	4.090480E+3	4.310573E+3	4.328840E+3	4.023307E+3	4.153147E+3	4.391560E+3	4.568640E+3	4.246213E+3	4.284920E+3	4.105440E+3	4.201720E+3	4.117600E+3	4.217227E+3	4.534707E+3	4.347987E+3	4.028240E+3	4.357560E+3	4.283787E+3	4.244893E+3	4.396947E+3	4.551467E+3	4.522520E+3	4.762027E+3	4.625227E+3	4.508600E+3	4.868080E+3	4.908600E+3	4.705280E+3	4.628187E+3	4.707587E+3	5.228467E+3	5.052413E+3	5.028747E+3	5.266173E+3	5.127000E+3	5.539680E+3	5.800773E+3	5.595040E+3	5.761493E+3	5.367293E+3	5.542907E+3	5.533680E+3	5.414960E+3	5.677267E+3	5.294093E+3	5.884427E+3	5.790147E+3	5.652627E+3	5.719600E+3	6.044240E+3	6.161333E+3	6.187120E+3	6.456533E+3	6.093427E+3	6.088893E+3	6.337107E+3	6.556493E+3	6.956960E+3	6.850480E+3	7.013840E+3	7.222933E+3	7.279267E+3	7.070853E+3	7.281827E+3	7.255587E+3	7.544227E+3	7.582627E+3	7.327227E+3	7.385053E+3	7.621133E+3	7.330520E+3	7.368173E+3	7.285347E+3	7.320760E+3	7.039413E+3	7.295267E+3	7.185787E+3	7.461107E+3	7.539507E+3	7.460213E+3	7.281000E+3	6.659187E+3	6.775160E+3	6.749800E+3	6.529187E+3	6.250907E+3	6.256973E+3	5.978533E+3	6.250600E+3	5.858200E+3	5.868360E+3	6.077373E+3	5.939707E+3	5.875040E+3	5.673453E+3	5.628613E+3	5.825587E+3	5.739573E+3	5.720987E+3	5.551813E+3	5.637613E+3	5.817200E+3	5.529467E+3	5.208800E+3	5.623253E+3	5.336733E+3	5.429640E+3	5.193307E+3	5.034547E+3	5.220413E+3	5.326813E+3	4.950733E+3	4.917493E+3	4.822827E+3	5.328573E+3	5.031680E+3	4.835600E+3	4.880333E+3	4.900747E+3	4.550947E+3	4.858773E+3	4.548533E+3	4.576093E+3	4.685827E+3	4.794027E+3	4.479040E+3	4.729947E+3	4.462173E+3	4.248960E+3	4.532307E+3	4.604400E+3	4.401333E+3	4.626707E+3	4.608347E+3	4.170040E+3	4.007107E+3	4.169747E+3	3.922053E+3	4.150227E+3	4.049787E+3	4.191920E+3	4.076947E+3	4.072160E+3	3.885360E+3	3.826667E+3	3.868520E+3	3.903613E+3	3.937493E+3	3.928653E+3	3.688720E+3	3.939640E+3	3.713667E+3	3.596827E+3	3.540947E+3	3.609427E+3	3.489173E+3	3.681213E+3	3.574680E+3	3.556227E+3	3.789280E+3	3.783640E+3	3.743640E+3	3.669627E+3	3.542947E+3	3.548947E+3	3.437880E+3	3.560653E+3	3.727013E+3	3.607013E+3	3.407227E+3	3.743347E+3	3.506760E+3	3.443120E+3	3.608987E+3	3.667000E+3	3.461373E+3	3.816720E+3	3.939347E+3	3.362560E+3	3.285747E+3	3.498347E+3	3.178453E+3	3.412933E+3	3.515053E+3	3.466187E+3	3.111267E+3	2.835387E+3	2.333093E+3	1.573187E+3	1.384573E+3	1.039453E+3	8.194933E+2	3.325333E+2	2.949333E+2	2.818667E+2	1.297733E+2	8.709333E+1	4.760000E+0	5.832000E+1	-1.090667E+1	1.154267E+2	-3.387333E+2
7.296150E+2	2.317067E+2	-1.333467E+2	2.487467E+2	-1.337867E+2	2.173067E+2	9.229333E+1	1.504667E+2	1.581200E+2	3.849867E+2	4.188800E+2	6.027333E+2	5.511600E+2	1.081453E+3	1.638960E+3	2.096240E+3	2.464867E+3	3.157120E+3	3.153947E+3	3.546347E+3	3.309480E+3	3.226840E+3	3.130627E+3	3.346120E+3	3.425613E+3	3.361413E+3	3.585640E+3	3.510067E+3	3.506333E+3	3.266533E+3	3.560067E+3	3.215147E+3	3.260427E+3	3.593720E+3	3.492800E+3	3.414040E+3	3.692027E+3	3.373400E+3	3.519120E+3	3.758333E+3	3.594547E+3	3.567693E+3	3.681440E+3	3.725213E+3	3.990240E+3	3.979867E+3	3.638453E+3	3.842613E+3	4.086733E+3	4.065360E+3	4.194600E+3	4.096227E+3	4.006453E+3	4.239027E+3	4.188267E+3	4.285773E+3	4.332320E+3	3.885867E+3	4.093773E+3	3.883507E+3	4.022533E+3	3.769360E+3	4.086840E+3	4.295907E+3	4.131493E+3	3.996907E+3	4.432400E+3	4.430720E+3	4.199707E+3	4.543640E+3	4.626867E+3	4.410853E+3	4.237867E+3	4.348040E+3	4.546840E+3	4.466987E+3	4.667253E+3	4.799920E+3	4.783893E+3	4.742227E+3	4.697773E+3	4.831973E+3	4.798427E+3	5.077933E+3	4.798840E+3	4.830267E+3	4.967307E+3	5.177093E+3	5.255013E+3	5.276680E+3	5.351080E+3	5.364467E+3	5.184573E+3	5.300880E+3	5.356013E+3	5.314080E+3	5.528320E+3	5.505373E+3	5.638827E+3	5.729187E+3	5.899573E+3	5.768640E+3	5.854707E+3	5.969187E+3	6.163973E+3	6.193600E+3	6.222560E+3	6.204560E+3	6.391933E+3	6.229013E+3	6.345707E+3	6.792973E+3	6.543160E+3	6.972427E+3	6.943200E+3	7.057040E+3	7.183173E+3	7.164307E+3	7.186360E+3	7.319200E+3	7.185267E+3	7.444747E+3	7.334973E+3	7.318067E+3	7.337987E+3	7.519600E+3	7.372947E+3	7.242680E+3	6.980040E+3	7.125387E+3	7.148280E+3	7.165027E+3	6.806667E+3	7.167693E+3	7.001333E+3	7.035800E+3	6.673240E+3	6.950147E+3	6.708853E+3	6.703387E+3	6.416827E+3	6.201920E+3	6.362160E+3	6.369720E+3	5.939627E+3	5.923187E+3	5.630427E+3	5.820427E+3	5.922360E+3	5.810253E+3	5.636560E+3	5.826400E+3	5.908600E+3	5.683827E+3	5.572040E+3	5.671667E+3	5.577467E+3	5.472507E+3	5.455853E+3	5.281040E+3	5.184920E+3	5.252880E+3	4.921747E+3	4.815840E+3	5.137013E+3	4.862507E+3	5.006027E+3	5.141587E+3	5.008080E+3	4.960227E+3	4.949067E+3	4.701520E+3	4.941933E+3	4.798587E+3	4.722747E+3	4.696240E+3	4.643333E+3	4.783867E+3	5.094440E+3	4.446627E+3	4.443333E+3	4.697253E+3	4.630467E+3	4.490520E+3	4.608720E+3	4.148053E+3	4.212653E+3	4.350520E+3	4.437947E+3	4.564867E+3	4.148733E+3	4.260893E+3	3.839120E+3	4.047187E+3	3.989507E+3	4.100840E+3	3.944840E+3	3.949027E+3	3.846320E+3	4.167787E+3	4.042760E+3	4.227627E+3	3.894760E+3	4.023973E+3	4.005720E+3	3.692987E+3	3.919133E+3	3.760840E+3	3.779853E+3	3.655493E+3	3.610453E+3	3.662187E+3	3.400773E+3	3.789960E+3	3.772707E+3	3.767960E+3	3.934133E+3	3.733480E+3	3.526253E+3	3.850667E+3	3.781587E+3	3.470573E+3	3.393000E+3	3.473173E+3	3.661453E+3	3.583813E+3	3.538720E+3	3.395307E+3	3.455400E+3	3.486773E+3	3.830307E+3	3.705427E+3	3.508173E+3	3.462667E+3	3.251747E+3	3.251867E+3	3.167147E+3	3.281893E+3	3.593613E+3	3.494880E+3	3.373867E+3	3.019867E+3	2.055333E+3	1.615173E+3	1.253307E+3	8.256133E+2	4.040533E+2	4.830133E+2	4.116267E+2	9.718667E+1	1.522000E+2	6.928000E+1	1.496667E+2	-2.554667E+2	-1.356933E+2	2.282933E+2	-2.223600E+2
7.296340E+2	1.361333E+2	1.054133E+2	1.067200E+2	1.791067E+2	7.050667E+1	2.070133E+2	1.003467E+2	2.186800E+2	2.231333E+2	4.754133E+2	4.773067E+2	8.245600E+2	1.160160E+3	1.323293E+3	1.894973E+3	2.364693E+3	2.947200E+3	3.404733E+3	3.328440E+3	3.355813E+3	3.369173E+3	3.177600E+3	3.486920E+3	3.550173E+3	3.348133E+3	3.394480E+3	3.555027E+3	3.478800E+3	3.429320E+3	3.519267E+3	3.465000E+3	3.418360E+3	3.491733E+3	3.780893E+3	3.690347E+3	3.763800E+3	3.361747E+3	3.543400E+3	3.586080E+3	3.460587E+3	3.617093E+3	3.746227E+3	3.826533E+3	3.786547E+3	3.566680E+3	3.668707E+3	3.649147E+3	3.693453E+3	3.931947E+3	3.740133E+3	4.001347E+3	4.061653E+3	3.971400E+3	4.063320E+3	4.435787E+3	4.556773E+3	4.039280E+3	4.165573E+3	4.252440E+3	4.220560E+3	4.238813E+3	4.130120E+3	4.222213E+3	4.156293E+3	4.063053E+3	4.066147E+3	4.069400E+3	4.174907E+3	4.367413E+3	4.431493E+3	4.422333E+3	4.305920E+3	4.440467E+3	4.540027E+3	4.280667E+3	4.614707E+3	4.657840E+3	4.732867E+3	4.741347E+3	4.678760E+3	4.690320E+3	4.659587E+3	4.423627E+3	5.042160E+3	4.912867E+3	4.912680E+3	5.329187E+3	5.219067E+3	5.322427E+3	5.348680E+3	5.467080E+3	5.265653E+3	5.415493E+3	5.431053E+3	5.391667E+3	5.481347E+3	5.557213E+3	5.388387E+3	5.467387E+3	5.748760E+3	5.703800E+3	5.584133E+3	5.875907E+3	6.102507E+3	6.086187E+3	6.076973E+3	6.271507E+3	6.234667E+3	6.302253E+3	6.151240E+3	6.733440E+3	6.707453E+3	6.827333E+3	7.098293E+3	6.878600E+3	7.249120E+3	7.232520E+3	7.559613E+3	7.482627E+3	7.325120E+3	7.660227E+3	7.260787E+3	7.251707E+3	7.379147E+3	7.363027E+3	7.475427E+3	7.178093E+3	7.044827E+3	7.195680E+3	6.946573E+3	7.181907E+3	7.105427E+3	7.612013E+3	7.430347E+3	7.179573E+3	6.881920E+3	6.826800E+3	6.596093E+3	6.538120E+3	6.387040E+3	6.022720E+3	5.888773E+3	6.129200E+3	6.059627E+3	5.764573E+3	5.946333E+3	5.775933E+3	5.849747E+3	5.804987E+3	5.513853E+3	5.780467E+3	5.781107E+3	5.705787E+3	5.660493E+3	5.579787E+3	5.727253E+3	5.448893E+3	5.264093E+3	5.754360E+3	5.579800E+3	5.446853E+3	5.128053E+3	5.172640E+3	5.200520E+3	5.185213E+3	5.201080E+3	4.753160E+3	4.707520E+3	4.630093E+3	4.850240E+3	4.863813E+3	4.849627E+3	4.860840E+3	4.616907E+3	4.621693E+3	4.476547E+3	4.904013E+3	4.498293E+3	4.511827E+3	4.428707E+3	4.247667E+3	4.715280E+3	4.370800E+3	4.431440E+3	4.459707E+3	4.395147E+3	4.359053E+3	4.000120E+3	4.167093E+3	4.237480E+3	4.344307E+3	4.158360E+3	4.060867E+3	4.432080E+3	4.277973E+3	4.169147E+3	4.106400E+3	4.118533E+3	4.073173E+3	4.366680E+3	4.044787E+3	3.742787E+3	4.058960E+3	4.047733E+3	4.007160E+3	3.935133E+3	3.678160E+3	3.615120E+3	3.645107E+3	3.596307E+3	3.441373E+3	3.759400E+3	3.669040E+3	3.631000E+3	3.690147E+3	3.606680E+3	3.855547E+3	3.627800E+3	3.932107E+3	3.393440E+3	3.775720E+3	3.650973E+3	3.681040E+3	3.452547E+3	3.857747E+3	3.774387E+3	3.470027E+3	3.522520E+3	3.684480E+3	3.473840E+3	3.233320E+3	3.382640E+3	3.499907E+3	3.549853E+3	3.382800E+3	3.287347E+3	3.230533E+3	3.525067E+3	3.637387E+3	3.053053E+3	2.849480E+3	1.650920E+3	1.517733E+3	1.186053E+3	6.882800E+2	6.676533E+2	2.032800E+2	3.603200E+2	2.594267E+2	1.601733E+2	1.037600E+2	-4.956000E+1	1.536000E+1	1.501333E+1	1.907067E+2	-1.589067E+2
